dist_id,district,sped_pp_diff,model_4_diff_total,model_4_diff_pp,ell_funding,sparsity_funding,model_4_total_funding,model_4_local_share_total,model_4_state_share_pp,geoid,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,total_enroll,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,direct_cert_pct,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,gifted_enroll,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ed_funding,gifted_funding,vocational_funding,model_4_pp_funding,model_4_local_mills_total,model_4_local_pct_total,model_4_local_share_pp,model_4_state_share,model_4_local_diff_total,current_local_pp,model_4_local_diff_pp,model_4_state_diff_total,model_4_state_diff_pp,sped_pp_funding,sped_model_4_pp,at_risk_pp_funding,ed_model_4_pp,ed_pp_diff,cte_pp_funding,cte_model_4_pp,cte_pp_diff
4500,MADISON COUNTY,1596.056052474658,7332431.540000007,557.0909846527893,718800,0,94457113.2,25503420.564000003,5238.846120346452,2802790,87124681.66,6619.410550068378,66965845,20158836.66,43065030.428,20158836.66,13162,24.987582801714243,65947698,5010.461783923416,5087.8168211518005,74662358,5672.569366357697,85,888,1009,942,929,917,1001,943,978,1038,1151,1128,992,916,0.128,4890,599,213,0,91,76,17,75,325,65,404,5,396,5,5,1680,1538036801,81414049.97,MADISON COU,526.7416262087198,0.101,18540132.69,11965.6851,812,790,75,1684.736,1329.362,1538036.801,116.8543383224434,31597327.571999997,2400.647893329281,54503521.34,4140.975637441119,158942647,12075,81414049,6185,Suburb,228300,83293,6936614,3809644.23340488,1200043,1531.593728916578,0,658.1,78972000,2923200,5925000,765000,9613200,2021683.2000000002,197430,2934000,7176.501534721167,43065030.428,25503420.564000003,1937.6554143747153,68953692.636,-55910629.405999996,6185.537909892114,-4247.882495517399,-5708665.363999993,-433.72324601124456,4136.323196183661,5732.379248658319,2261.270747111049,1200,-1061.2707471110489,245.4075664621677,600,354.59243353783233
4600,MARION COUNTY,838.4058823529408,-150757.98928014934,-79.17961621856557,6000,114311.27071984978,14396233.19071985,2836300.1799999997,6071.393387983115,2802820,14546991.18,7640.2264600840335,11710691,2836300.1799999997,2836300.1799999997,3525288.2100000004,1904,3.999376131653976,11385341,5979.695903361345,6150.57300420168,13056623,6857.47006302521,40,144,147,119,138,116,128,166,148,175,177,154,120,114,0.3229,757,5,15,0,11,12,5,14,145,5,45,5,83,0,0,334,101296435,5635882.7,MARION COUN,476.0742519140315,0.27399999999999997,9011834.97,1727.22803,239,96,5,614.8016,521.6959999999999,101296.435,53.20190913865546,10220322.82,5367.816607142858,9531334.79,5005.953146008403,18864864,9908,5635882,2960,Rural,86200,32855,1346342,567705.08742668,483338,1489.6534558823528,0.01000623868346024,95.2,11424000,860400,720000,51000,1631400,737761.92,28560,454200,7561.046843865468,2836300.1799999997,3886982.9614943597,1489.6534558823528,11559933.01071985,-2799582.5200000005,2960.0224264705885,-1470.3689705882357,-1496689.9892801493,-786.0766750420953,3959.829411764706,4798.235294117647,923.3955920522653,1200,276.60440794773467,638.4914134742404,600,-38.4914134742404
4700,MARSHALL COUNTY,611.1408450704221,1553379.3500000015,559.3731904933375,278400,0,20482020.84,5530145.626800001,5384.18264789341,2802850,18928641.49,6816.2194778538,14548948,4379693.49,9647182.244,4379693.49,2777,5.273335491402194,13925285,5014.506661865323,5239.088224702917,16221087,5841.226863521786,0,213,223,189,234,185,239,216,175,217,272,208,197,160,0.2866,1009,232,34,0,30,18,5,32,56,14,35,5,116,5,5,346,344542223,10457297.79,MARSHALL CO,526.6116681799792,0.278,9336823.97,2487.44911,202,129,24,795.8882000000001,772.0060000000001,344542.223,124.06993986316168,6573904.756000001,2367.2685473532592,11841393.51,4264.095610370904,27143551,9774,10457297,3765,Rural,113500,46662,1722545,806245.6398436,195664,1577.1312531508822,0,138.85,16662000,727200,967500,244800,1939500,955065.8400000001,41655,605400,7375.592668347137,9647182.243999999,5530145.626800001,1991.4100204537274,14951875.2132,-4927152.163199998,3765.6815952466686,-1774.2715747929412,-1269211.7868000008,-457.04421562837615,4852.239436619719,5463.380281690141,1013.0136869017532,1200,186.9863130982468,193.9187314172448,600,406.08126858275523
5720,MCCOMB,-762.2867647058829,1288663.6799999997,602.1792897196256,50400,0,16157359.2,3973191.9639999997,5693.536091588785,2802880,14868695.52,6947.9885607476635,11428389,3440306.52,3973191.964,3440306.52,2140,48.53163931791994,11284482,5273.1224299065425,5340.368691588785,12741876,5954.147663551402,61,153,181,162,165,138,135,161,128,201,177,169,132,126,0.5119,714,42,18,0,23,5,5,28,63,5,62,5,58,0,0,271,141899713,8534905.3,MCCOMB,44.09494569061098,0.37200000000000005,9335373.91,1879.98276,144,123,5,1095.466,796.0800000000002,141899.713,66.30827710280373,8768684.036,4097.515904672898,9301569.48,4346.527794392524,21693892,10137,8534905,3988,Town,96100,28571,1699242,655404.0700184,396130,1607.6198691588786,0,107,12840000,518400,922500,51000,1491900,1314559.2,32100,428400,7550.167850467289,3973191.9639999997,4362486.984,1856.6317588785046,12184167.236,-4561713.336000001,3988.2735046728976,-2131.641745794393,-557708.7640000004,-260.61157196261684,6247.213235294118,5484.926470588235,598.2879158443986,1200,601.7120841556014,554.8039215686274,600,45.1960784313726
3820,MERIDIAN,1695.0877742946705,6311319.16,1367.8628435197215,88800,0,35958246.72,9708726.614400001,5689.102753706112,2802910,29646927.56,6425.428599913308,22787246,6859681.5600000005,10295364.352,6859681.5600000005,4614,85.86799935428624,23010848,4987.179887299523,4938.718248807976,25406228,5506.334633723451,169,342,368,370,423,250,318,382,259,324,353,366,304,256,0.6029,1157,74,72,0,40,51,5,55,63,43,189,5,110,0,5,636,367691584,22438180.79,MERIDIAN,53.73363808050205,0.363,17171470.7,4011.7486,213,377,48,2781.7806,1674.882,367691.584,79.6904169917642,15110863.648,3275.002957954053,18546546.44,4019.6242826181183,49021998,10624,22438180,4863,Town,83300,32422,3002434,1390905.5237884,469928,1486.7103511053317,0,230.70000000000002,27684000,766800,2827500,489600,4083900,3338136.72,69210,694200,7793.29144343303,10295364.352,9708726.614400001,2104.1886897269183,26249520.1056,-12729454.175599998,4863.064757260511,-2758.876067533593,843292.1055999994,182.76811998266112,4706.009404388715,6401.097178683385,500.005472677608,1200,699.9945273223921,406.1607605877269,600,193.83923941227312
4800,MONROE COUNTY,685.3569682151583,-245537.1000000015,-115.8740443605484,6000,0,15710045.28,3723179.852,5656.850131193959,2802940,15955582.38,7529.769882019821,12263793,3691789.38,3723179.852,3691789.38,2119,5.3506959268187595,12254150,5782.987258140633,5787.537989617745,13673294,6452.710712600283,0,159,169,162,143,169,130,141,174,161,186,179,143,163,0.1451,845,5,24,0,28,13,5,24,97,5,60,5,138,5,5,403,132970709,5580181.42,MONROE COUN,396.0232517379931,0.154,4217787.34,1931.62778,263,131,15,307.4669,326.326,132970.709,62.75163237376121,9950114.148,4695.665006134969,9981504.62,4710.478820198206,19654774,9275,5580181,2633,Rural,102700,46754,1801989,624709.47086344,515714,1742.2318924020767,0,105.95,12714000,946800,982500,153000,2082300,368960.28,31785,507000,7413.895837659273,3723179.852,4241712.2256000005,1757.0457064653137,11986865.428,-1857001.568,2633.403218499292,-876.3575120339783,-1686428.5720000006,-795.860581406324,4405.841075794621,5091.19804400978,2031.794221958331,1200,-831.794221958331,610.312426035503,600,-10.312426035502995
3020,MOSS POINT,280.34693877550944,-1290516.7300000004,-822.5090694710007,84000,0,12258984.6,3309925.842,5703.6703365200765,2803000,13549501.33,8635.756105799872,10414429,3135072.33,4780407.772,3135072.33,1569,15.13929963563353,10544373,6720.441682600383,6637.622052262587,11611379,7400.496494582537,21,128,127,118,107,109,114,129,121,128,110,134,103,94,0.532,640,70,26,0,16,11,5,24,48,5,46,0,64,0,0,240,170728849,9817268.919999998,MOSS POINT,103.63755508920823,0.297,10835532.81,1360.7095,128,112,5,834.7080000000001,465.993,170728.849,108.81379796048438,6830971.228,4353.710151688974,8476306.67,5402.362441045252,21649631,13798,9817268,6257,Suburb,94200,41902,1283115,461588.80831628,330910,1998.134053537285,0,78.45,9414000,460800,840000,51000,1351800,1001649.6000000001,23535,384000,7813.247036328871,4780407.772,3309925.842,2109.5766998087956,8949058.758,-6507343.077999998,6257.022893562777,-4147.446193753982,-2662320.2420000006,-1696.8261580624603,5237.2040816326535,5517.551020408163,552.9943504989529,1200,647.0056495010471,517.046875,600,82.953125
0617,N. BOLIVAR CONS,1127.5486725663714,-729196.75013314,-934.8676283758214,6000,56975.829866859705,6102556.62986686,1016654.38,6520.387499829308,2800186,6831753.38,8758.65817948718,5815099,1016654.38,1016654.38,1750528.53,780,3.782567737887613,5777924,7407.594871794872,7455.255128205128,6483439,8312.101282051282,0,52,49,55,63,58,72,73,77,60,71,61,5,47,0.6003,343,5,5,0,11,5,0,15,20,5,11,0,41,0,0,107,36309085,2269876.21,N. BOLIVAR,206.2091293666015,0.605,5382890.59,752.995912,72,36,5,468.234,471.9,36309.085,46.55010897435897,5466784.62,7008.698230769231,4732910.47,6067.833935897435,8794172,11274,2269876,2910,Rural,66600,24072,452787,246433.93522288,232073,1303.4030512820514,0.012174322621123869,39,4680000,259200,270000,51000,580200,561880.7999999999,11700,205800,7823.790551111359,1016654.38,1647690.2900640522,1303.4030512820514,5085902.24986686,-1253221.83,2910.0977051282052,-1606.6946538461539,-1397536.75013314,-1791.7137822219747,4006.9646017699115,5134.513274336283,526.30508511317,1200,673.69491488683,676.5976676384839,600,-76.59766763848393
7011,N. TIPPAH,1643.2508038585206,602377.7960000001,468.41197200622173,0,0,9648553.68,1332676.884,6466.467181959564,2803270,9046175.884,7034.351387247278,7713499,1332676.884,1332676.884,2322007.02,1286,6.591795771029581,7718495,6001.940124416797,5998.055209953343,8600026,6687.4230171073095,40,94,113,103,103,77,72,110,92,89,101,97,94,83,0.1774,389,0,27,0,19,5,5,5,67,5,23,0,155,0,0,306,47595603,3285728.73,N. TIPPAH,195.09099563610084,0.257,4015698.98,1149.93333,241,65,5,228.1364,330.502,47595.603,37.01057776049767,7267349.116,5651.126839813375,6278018.98,4881.818802488337,11987724,9321,3285728,2554,Rural,81900,36925,895049,378274.64059772,59502,1036.2961772939348,0,64.3,7716000,867600,487500,51000,1406100,273763.68,19290,233400,7502.763359253499,1332676.884,2605109.4936,1036.2961772939348,8315876.796,-1953051.846,2554.9990124416795,-1518.7028351477447,-284149.2039999999,-220.95583514774535,2877.9710610932475,4521.221864951768,1658.1073454201958,1200,-458.10734542019577,152.96143958868893,600,447.0385604113111
0130,"NATCHEZ-ADAMS",846.3519230769225,1816645.3099999987,639.2136910626314,15600,0,21953856.72,5927541.3144000005,5639.097609289232,2803030,20137211.41,7085.577554539057,15477880,4659331.41,8975601.04,4659331.41,2842,6.147788994401961,14958555,5263.390218156228,5446.122448979592,17256783,6072.055946516538,5,211,254,207,246,181,189,214,188,192,213,206,200,210,0.4718,884,13,39,0,61,25,5,56,140,5,58,5,116,5,5,503,320557180,14761348.69,"NATCHEZ-ADA",462.2800168626252,0.355,11681465.56,2595.44725,317,188,15,1340.8556,1008.91,320557.18,112.79281491907108,8281181.960000001,2913.857128782548,12597451.59,4432.600840957072,32547281,11452,14761348,5194,Town,92100,29936,2264097,827001.6833031999,271731,1639.4551055594652,0,142.1,17052000,1141200,1410000,153000,2704200,1609026.7200000002,42630,530400,7724.791245601688,8975601.04,5927541.3144000005,2085.693636312456,16026315.405599998,-8833807.375599999,5194.000242786769,-3108.3066064743134,-1230467.5944000017,-432.9583372273055,4354.032692307693,5200.384615384615,616.771622017464,1200,583.228377982536,307.38800904977376,600,292.61199095022624
5000,NESHOBA COUNTY,123.0665467625895,-839977.1199999973,-276.49016458196184,6000,0,22772181.12,3498637.24,6344.155325872285,2803060,23612158.24,7772.2706517445695,20113521,3498637.24,3498637.24,6054805.890000001,3038,5.748375346656347,19744138,6499.057932850559,6620.645490454246,22425207,7381.569124423963,40,239,250,220,187,216,208,204,241,249,262,249,222,204,0.2827,1280,5,42,0,110,5,5,13,114,11,72,5,169,5,5,547,124951330,5845157.82,NESHOBA COU,528.4971521157036,0.281,15123730.02,2718.44134,393,142,21,858.8426000000001,853.6780000000001,124951.33,41.12947004608295,18926569.76,6229.94396313364,16370401.11,5388.545460829493,28084871,9244,5845157,1924,Town,83300,40115,2625575,903592.28920768,304320,1151.6251612903227,0,151.9,18228000,1414800,1065000,214200,2694000,1030611.1200000001,45570,768000,7495.780487162608,3498637.24,6148488.902400001,1151.6251612903227,19273543.880000003,-2346520.58,1924.015082290981,-772.3899210006582,-3151663.1199999973,-1037.4137985516782,4722.257194244605,4845.323741007194,1052.1046454934583,1200,147.8953545065417,237.75,600,362.25
4111,NETTLETON,1089.5263157894733,362456.5720000006,325.95015467625944,13200,0,8245429.44,1255044.868,6286.3170611510795,2803090,7882972.868,7089.004377697842,6627928,1255044.868,1255044.868,1995215.76,1112,11.342668168121282,6901220,6206.13309352518,5960.36690647482,7389688,6645.402877697842,0,80,90,66,80,83,85,84,92,105,100,77,80,78,0.2651,411,11,12,0,12,12,5,5,71,5,24,0,44,0,0,190,44823031,2491966.27,NETTLETON,98.03689780199078,0.222,2793832.13,1060.01667,127,58,5,294.7912,246.864,44823.031,40.30848111510792,6134643.132,5516.76540647482,5394472.24,4851.144100719424,10025987,9016,2491966,2240,Rural,89200,39620,736190,339687.55367964,96437,1128.6374712230215,0,55.6,6672000,457200,435000,51000,943200,353749.44,16680,246600,7414.954532374101,1255044.868,2226265.9488000004,1128.6374712230215,6990384.572000001,-1236921.402,2240.9768615107914,-1112.33939028777,-399303.4279999994,-359.08581654676254,3874.684210526316,4964.210526315789,1152.298826015295,1200,47.701173984705065,234.63990267639903,600,365.36009732360094
7320,NEW ALBANY,538.1253263707576,845379.7080000006,399.8957937559135,228000,0,15848959.68,3006107.972,6075.142719016084,2803120,15003579.972,7097.246912015136,11997472,3006107.972,3006107.972,3611618.28,2114,27.529134906579134,12210763,5776.141438032167,5675.24692526017,13376364,6327.513718070009,39,194,183,156,163,159,144,146,154,171,164,150,140,120,0.2201,759,190,34,0,39,16,5,22,107,5,41,5,109,0,0,378,107360999,8088117.23,NEW ALBANY,76.79137056699805,0.225,4842368.61,1924.71508,255,123,5,465.2913999999999,475.65,107360.999,50.785713812677386,10370256.028,4905.513731315043,9764745.72,4619.085014191106,21709592,10269,8088117,3825,Rural,106800,45216,1685398,617693.23004068,414684,1421.9999867549668,0,105.7,12684000,918000,922500,51000,1891500,558349.6799999998,31710,455400,7497.14270577105,3006107.972,4279219.1136,1421.9999867549668,12842851.708,-5082009.258,3825.977876064333,-2403.977889309366,-533512.2919999994,-252.37099905392552,4400.516971279373,4938.642297650131,1327.540612271536,1199.9999999999998,-127.54061227153625,546.3557312252965,600,53.644268774703505
5100,NEWTON COUNTY,748.5341365461845,162818.92543353327,96.45670938005514,0,84081.06543353334,12399903.305433534,2062510.3800000001,6124.047941607543,2803150,12237084.38,7249.457571090048,10174574,2062510.38,2062510.38,3062868.39,1688,4.169815704645208,10087533,5976.0266587677725,6027.591232227488,11343957,6720.353672985782,20,143,148,110,103,107,116,118,126,147,145,132,114,129,0.1954,515,0,12,0,11,5,5,22,62,5,78,5,39,5,0,239,73661085,4501917.6,NEWTON COUN,404.81405404069886,0.235,5342700.56,1518.53889,112,127,10,329.8352,396.6799999999999,73661.085,43.638083530805694,9281446.62,5498.487334123222,8281088.609999999,4905.85818127962,15987502,9471,4501917,2667,Rural,88600,36958,1271315,497838.04333628,194110,1221.8663388625594,0.008301842953547921,84.4,10128000,403200,952500,102000,1457700,395802.24,25320,309000,7345.914280470103,2062510.3800000001,3347973.8924670545,1221.8663388625594,10337392.925433533,-2439407.2199999997,2667.0127962085307,-1445.1464573459714,-1006564.0745664667,-596.3057313782392,5105.682730923695,5854.21686746988,1509.3538935088795,1200,-309.35389350887954,376.9126213592233,600,223.0873786407767
5130,NEWTON MUNICIPAL,1403.0069444444443,280826.71999999974,344.15039215686284,0,0,6316656,1705497.12,5650.93,2803180,6035829.28,7396.849607843137,4639264,1396565.28,2037048.356,1396565.28,816,5.953516099013701,4758267,5831.20955882353,5685.3725490196075,5172464,6338.803921568628,21,52,61,53,68,49,85,54,61,64,70,58,41,79,0.4175,247,0,5,0,5,5,5,5,32,5,35,5,32,5,5,131,72751727,3547304.45,NEWTON MUNI,137.06186166779392,0.34700000000000003,5411990.16,781.055556,69,60,15,340.68,283.15200000000004,72751.727,89.15652818627451,3135415.6440000003,3842.4211323529416,3775898.72,4627.326862745098,8917077,10927,3547304,4347,Town,83400,32047,649367,245849.47224836,167684,1711.4770588235294,0,40.800000000000004,4896000,248400,450000,153000,851400,408816,12240.000000000002,148200,7741,2037048.356,1705497.12,2090.07,4611158.88,-1841807.33,4347.186825980392,-2257.116825980392,-561305.1200000001,-687.8739215686273,4509.493055555556,5912.5,721.6433962908301,1200,478.3566037091699,678.8825910931174,600,-78.88259109311741
5411,NORTH PANOLA,276.44444444444434,1024103.381602644,840.1176223155408,6000,66849.16160264376,9356336.681602644,2455136.796,5661.36167809897,2803210,8332233.3,6835.302132895816,6404328,1927905.3,2455136.796,1927905.3,1219,4.086010916015262,6466593,5304.834290401969,5253.755537325676,7140390,5857.579983593109,19,79,86,77,129,71,98,98,83,98,126,87,81,80,0.4959,468,5,14,0,5,16,5,17,21,5,24,0,64,0,0,170,87683457,4670309.41,NORTH PANOL,298.33498369328555,0.409,3902052.18,1058.11111,90,76,5,604.5021,498.571,87683.457,71.93064561115668,4685253.204,3843.521906480722,5212484.7,4276.03338802297,12118948,9941,4670309,3831,Rural,70900,34544,897728,366289.12192728,287541,1581.5465955701395,0.009139890839847382,60.95,7314000,324000,570000,51000,945000,725402.52,18285,280800,7675.4197552113565,2455136.796,2526210.904032714,2014.0580771123873,6901199.885602644,-2215172.614,3831.2628465955704,-1817.204769483183,-239190.1143973563,-196.2183054941397,5249.87134502924,5526.315789473684,605.9352348441469,1200,594.0647651558531,614.4038461538462,600,-14.403846153846189
5711,NORTH PIKE,540.0492610837437,646656.1799999997,288.0428418708243,0,0,16716371.4,2368558.22,6391.0080979955455,2803240,16069715.22,7158.002325167038,13701157,2368558.22,2368558.22,4124481.39,2245,17.84537011819581,13545933,6033.823162583519,6102.965256124721,15275857,6804.390645879733,0,142,162,166,145,181,195,189,166,185,193,196,146,148,0.3206,628,0,29,0,30,5,5,5,137,5,65,5,115,5,0,400,84591365,5573192.04,NORTH PIKE,125.80293852862786,0.265,10739904.63,2039.74444,282,114,10,719.747,594.9250000000001,84591.365,37.67989532293987,12907298.78,5749.353576837416,11151375.61,4967.2051714922045,20900124,9309,5573192,2482,Town,115600,41738,1752940,648680.50820432,289277,1055.0370690423165,0,112.25,13470000,1015200,855000,102000,1972200,863696.3999999999,33675,376800,7446.0451670378625,2368558.22,4513420.278,1055.0370690423163,14347813.18,-3204633.82,2482.490886414254,-1427.4538173719377,-928043.8200000003,-413.38254788418726,4317.586206896552,4857.635467980295,901.261843681627,1200,298.73815631837294,460.63216560509557,600,139.36783439490443
5200,NOXUBEE COUNTY,479.070652173913,782800.2042585872,560.3437396267627,32400,250631.00825858713,10980487.768258587,2249209.5640000002,6250.02018916148,2803300,10197687.564,7299.704770221903,7948478,2249209.564,2249209.564,2392743.24,1397,2.0098901424649593,7611610,5448.5397279885465,5689.676449534717,8862012,6343.602004294918,59,115,103,86,113,88,103,92,96,112,120,111,90,88,0.5584,436,27,20,5,12,5,5,18,16,5,33,5,55,0,5,169,80328913,4230854.86,NOXUBEE COU,695.062864623386,0.39,6357876.46,1222.77222,83,86,15,780.0848,544.83,80328.913,57.50101145311382,6612802.436,4733.57368360773,6469268.76,4630.82946313529,13101283,9378,4230854,3028,Rural,59700,33784,1008651,406631.3878546,178319,1610.028320687187,0.029901098575350407,69.85000000000001,8382000,298800,645000,153000,1096800,936101.76,20955.000000000004,261600,7860.048509848666,2249209.5640000002,2964731.6974298186,1610.028320687187,8731278.204258587,-1981645.296,3028.5288904795993,-1418.5005697924123,-130733.79574141279,-93.58181513343789,5481.798913043478,5960.869565217391,521.2656211922089,1200,678.7343788077911,408.98853211009174,600,191.01146788990826
3021,OCEAN SPRINGS,1638.210579857579,1727781.9099999964,294.79302337485024,127200,0,42723285.72,9555952.056,5658.988852414263,2803360,40995503.81,6994.626140590343,31509998,9485505.81,9555952.056,9485505.81,5861,171.81972295410745,32652796,5571.198771540693,5376.215321617471,35131503,5994.114144343968,0,363,436,402,411,429,420,470,484,466,499,498,459,417,0.1196,1864,106,131,0,73,36,11,29,238,46,166,5,238,5,5,975,341284002,22054499.37,OCEAN SPRIN,34.11133424749763,0.111,10502145.76,5350.99441,549,378,56,700.9756,650.571,341284.002,58.229653983961775,25575550.944,4363.683832793038,25645997.19,4375.703325371097,57896819,9878,22054499,3762,Suburb,169400,69055,3772239,1726500.94160356,666214,1618.4108189728715,0,293.05,35166000,1976400,2835000,571200,5382600,841170.72,87915,1118400,7289.419163965194,9555952.056,11535287.1444,1630.43031155093,33167333.663999997,-12498547.314000001,3762.924308138543,-2132.493996587613,-1964169.336000003,-335.1252919297049,3837.4760935910476,5475.686673448627,2462.9972021901476,1200,-1262.9972021901476,357.4109442060086,600,242.5890557939914
0921,OKOLONA,1268.1111111111104,-172829.74408600666,-338.2186772720297,0,19130.271913992987,4038918.4719139934,786407.216,6364.992673021514,2803390,4211748.216,8242.168720156556,3425341,786407.216,786407.216,1031135.94,511,4.376051144357698,3344631,6545.26614481409,6703.211350293542,3819022,7473.624266144814,0,37,32,35,40,32,53,42,40,41,43,5,44,39,0.426,226,0,5,0,0,5,0,5,19,5,26,0,34,0,0,88,28085972,1788241.29,OKOLONA,116.77194418965205,0.315,2487390.65,485.8915,53,41,5,217.686,160.965,28085.972,54.96276320939335,3032614.784,5934.6668962818,2787886.06,5455.745714285715,5720900,11195,1788241,3499,Rural,73300,34412,423757,152304.06982576,245521,1538.9573698630138,0.006239488556423023,25.55,3066000,190800,307500,51000,549300,261223.2,7665,135600,7903.950042884527,786407.216,1090507.9874167782,1538.9573698630138,3252511.2559139933,-1001834.074,3499.493718199609,-1960.536348336595,-566510.7440860067,-1108.6315931233003,4280.373737373738,5548.484848484848,699.6502752853193,1200,500.34972471468075,1086.3761061946902,600,-486.37610619469024
3620,OXFORD,1644.985228951255,4697299.069999997,985.585201426773,451200,0,34258583.519999996,9249817.5504,5247.32815140579,2803450,29561284.45,6202.535553923625,22721419,6839865.45,17257134.832,6839865.45,4766,55.338644048835015,22805461,4785.031682752832,4767.398027696181,25332835,5315.324171212757,213,339,403,398,329,355,337,334,333,361,339,357,318,297,0.1731,1349,376,73,0,92,12,5,28,214,14,68,5,156,5,5,671,616326244,38762587.56,OXFORD,86.12426419039325,0.153,9080889.16,4136.77778,462,191,24,824.9946,729.198,616326.244,129.31729836340745,8075700.168000001,1694.439817037348,18492969.55,3880.186644985313,64810207,13598,38762587,8133,Rural,241700,48668,2226845,1382428.57305076,478640,1435.1375262274444,0,238.3,28596000,1663200,1432500,244800,3340500,989993.52,71490,809400,7188.120755350398,17257134.832,9249817.5504,1940.7926039446077,25008765.969599996,-29512770.009600002,8133.148879563576,-6192.3562756189685,-324069.03040000424,-67.99601980696752,3289.2836041358937,4934.268833087149,1675.6819657374242,1200,-475.6819657374242,354.81097108969607,600,245.18902891030393
3022,PASCAGOULA,869.9464285714284,4749361.740000002,723.4366702208681,729600,0,49191018.6,13281575.022000002,5469.831466565119,2803480,44441656.86,6769.483146991623,34158783,10282873.86,28618271.808,10282873.86,6565,91.97136281334885,33383043,5085.002741812643,5203.165727341965,38084718,5801.175628332064,97,464,522,446,483,449,459,482,502,466,572,559,456,468,0.3562,1814,608,77,0,62,54,5,55,204,45,186,5,193,5,5,894,1022081136,52236402.87,PASCAGOULA,71.38091465843918,0.259,23446694.79,5947.53333,459,382,55,2338.453,1700.335,1022081.136,155.68638781416604,9466446.191999998,1441.9567695354149,27801844.14,4234.858208682407,92273261,14055,52236402,7956,City,120700,44005,4298928,1924408.33917016,972749,1566.3174196496575,0,328.25,39390000,1652400,2865000,561000,5078400,2806143.6,98475,1088400,7492.919817212491,28618271.808000002,13281575.022000002,2023.0883506473726,35909443.578,-38954827.848,7956.80165575019,-5933.713305102817,-2175274.4219999984,-331.34416176694504,4797.910714285715,5667.857142857143,822.9407814354875,1200,377.05921856451255,536.2453142227122,600,63.75468577728782
2423,PASS CHRISTIAN,2237.2282958199357,1720626.67,885.0960236625515,25200,0,14593914.24,3940356.8448000005,5480.224997530864,2803510,12873287.57,6622.061507201646,9894677,2978610.5700000003,6409989.712,2978610.5700000003,1944,33.32405716240986,9716282,4998.0874485596705,5089.854423868313,11031891,5674.841049382716,53,124,126,152,126,130,125,126,145,171,157,172,148,154,0.2733,661,21,38,0,21,18,5,14,52,11,78,5,64,0,5,304,228928204,12821808.87,PASS CHRIST,58.33623410635808,0.185,5104203.89,1797.82778,137,158,16,531.2952,359.64,228928.204,117.7614218106996,4621901.288,2377.5212386831276,8053280.43,4142.633966049382,24227782,12462,12821808,6595,Suburb,170700,54279,1145622,578229.0011394001,59475,1532.2070833333337,0,97.2,11664000,493200,1185000,163200,1841400,637554.24,29160,396600,7507.157530864198,6409989.712,3940356.8448000005,2026.9325333333336,10653557.3952,-8881452.025199998,6595.580694444444,-4568.64816111111,-378333.6048000008,-194.6160518518518,3683.672025723473,5920.900321543409,1088.3384625710905,1200,111.66153742890947,89.97730711043873,600,510.02269288956126
6120,PEARL,895.251420454546,2112853.1900000013,501.151136148007,222000,0,31141267.68,6761811.672,5782.603417457306,2803520,29028414.49,6885.29755455408,22311844,6716570.49,6761811.672,6716570.49,4216,164.80810330995826,21413125,5079.014468690702,5292.1831119544595,24876187,5900.423861480076,5,343,315,302,284,300,285,316,326,359,375,349,254,284,0.2454,1193,185,134,0,46,19,5,43,216,5,56,0,175,5,0,707,241493274,15918153.37,PEARL,25.5812664263897,0.202,8569410.22,3639.4581,437,257,10,1034.6064,851.632,241493.274,57.28018833017078,18114375.328,4296.578588235295,18159616.51,4307.309418880455,41247152,9783,15918153,3775,Suburb,120700,49944,2972443,1190074.91630636,205305,1593.1144425996206,0,210.8,25296000,1573200,1927500,102000,3602700,1241527.68,63240,715800,7386.448690702087,6761811.672,8408142.2736,1603.8452732447818,24379456.008,-9156341.697999999,3775.6530763757114,-2171.8078031309296,-496730.9919999987,-117.82044402277006,4222.220170454545,5117.471590909091,1150.2682723655682,1200,49.73172763443176,172.0913663034367,600,427.9086336965633
